Scopus Source ID,Title,CiteScore,Subject code,Scopus Sub-Subject Area,Quartile,Top 10% (CiteScore Percentile),Print ISSN,E-ISSN,Science code
29485,Physics of Particles and Nuclei,0.66,3106,Nuclear and High Energy Physics,Quartile3,,10637796,,31
11700154705,Nuclear Physics and Atomic Energy,0.21,3106,Nuclear and High Energy Physics,Quartile4,,1818331X,,31
12863,Optics Letters,4.18,3107,"Atomic and Molecular Physics, and Optics",Quartile1,,1469592,15394794,31
12181,Journal of Modern Optics,1.6,3107,"Atomic and Molecular Physics, and Optics",Quartile2,,9500340,13623044,31
27549,European Physical Journal D,1.29,3107,"Atomic and Molecular Physics, and Optics",Quartile3,,14346060,,31
29718,Guangzi Xuebao/Acta Photonica Sinica,0.52,3107,"Atomic and Molecular Physics, and Optics",Quartile4,,10044213,,31
13969,"Psychological Science in the Public Interest, Supplement",13.68,3200,General Psychology,Quartile1,Top 10%,15291006,,32
19700182323,Perspectives on Psychological Science,9.32,3200,General Psychology,Quartile1,Top 10%,17456916,17456924,32
13468,Psychological Science,6.07,3200,General Psychology,Quartile1,Top 10%,9567976,14679280,32
29492,American Psychologist,4.06,3200,General Psychology,Quartile1,Top 10%,0003066X,,32
12807,Personality and Individual Differences,2.65,3200,General Psychology,Quartile1,,1918869,,32
12825,Canadian Psychology,1.86,3200,General Psychology,Quartile2,,7085591,,32
13378,Psicothema,1.81,3200,General Psychology,Quartile2,,2149915,,32
13465,Psychological Reports,1.11,3200,General Psychology,Quartile3,,332941,1558691x,32
15270,South African Journal of Psychology,0.96,3200,General Psychology,Quartile3,,812463,,32
15352,Japanese Psychological Research,0.92,3200,General Psychology,Quartile3,,215368,14685884,32
12700154743,Psykhe,0.72,3200,General Psychology,Quartile3,,7170297,,32
12748,New Zealand Journal of Psychology,0.59,3200,General Psychology,Quartile3,,0112109X,,32
15302,Studia Psychologica,0.59,3200,General Psychology,Quartile3,,393320,,32
19700175607,Estudios de Psicologia,0.54,3200,General Psychology,Quartile3,,2109395,15793699,32
5400152702,Estudos de Psicologia,0.37,3200,General Psychology,Quartile4,,1413294X,,32
7500153128,Universitas Psychologica,0.37,3200,General Psychology,Quartile4,,16579267,,32
21100200647,Polish Psychological Bulletin,0.36,3200,General Psychology,Quartile4,,792993,16417844,32
13997,Psychologische Rundschau,0.33,3200,General Psychology,Quartile4,,333042,,32
4700152605,Psicologia: Teoria e Pesquisa,0.21,3200,General Psychology,Quartile4,,1023772,,32
19700202300,Turk Psikoloji Dergisi,0.18,3200,General Psychology,Quartile4,,13004433,,32
14006,Psychologist,0.08,3200,General Psychology,Quartile4,,9528229,,32
15388,Journal of Applied Psychology,6.86,3202,Applied Psychology,Quartile1,Top 10%,219010,,32
17900156719,International Review of Sport and Exercise Psychology,4.71,3202,Applied Psychology,Quartile1,Top 10%,1750984X,17509858,32
15422,Work and Stress,4.44,3202,Applied Psychology,Quartile1,Top 10%,2678373,14645335,32
14033,Psychology of Sport and Exercise,3.62,3202,Applied Psychology,Quartile1,,14690292,,32
21100200437,Applied Psychology: Health and Well-Being,3.52,3202,Applied Psychology,Quartile1,,17580846,17580854,32
12772,British Journal of Health Psychology,3.04,3202,Applied Psychology,Quartile1,,1359107X,,32
30091,Journal of Sport and Exercise Psychology,2.98,3202,Applied Psychology,Quartile1,,8952779,15432904,32
19870,Journal of Applied Sport Psychology,2.55,3202,Applied Psychology,Quartile1,,10413200,,32
15383,The Journal of Applied Behavioral Science,2.25,3202,Applied Psychology,Quartile2,,218863,,32
15451,Journal of Counseling and Development,2.19,3202,Applied Psychology,Quartile2,,7489633,,32
14873,International Journal of Behavioral Medicine,2.16,3202,Applied Psychology,Quartile2,,10705503,15327558,32
15281,Sport Psychologist,2.03,3202,Applied Psychology,Quartile2,,8884781,15432793,32
15536,Journal of Health Psychology,2,3202,Applied Psychology,Quartile2,,13591053,,32
13438,Counseling Psychologist,1.84,3202,Applied Psychology,Quartile2,,110000,,32
14107,European Journal of Psychological Assessment,1.59,3202,Applied Psychology,Quartile2,,10155759,,32
21100223527,Journal of Clinical Sport Psychology,1.24,3202,Applied Psychology,Quartile3,,19329261,1932927X,32
14121,Revue Europeenne de Psychologie Appliquee,0.98,3202,Applied Psychology,Quartile3,,11629088,,32
13164,British Journal of Guidance and Counselling,0.85,3202,Applied Psychology,Quartile3,,3069885,14693534,32
15233,Australasian Journal of Disaster and Trauma Studies,0.84,3202,Applied Psychology,Quartile3,,11744707,,32
19846,International Journal of Sport Psychology,0.79,3202,Applied Psychology,Quartile3,,470767,,32
3900148209,International Journal of Clinical and Health Psychology,3.94,3203,Clinical Psychology,Quartile1,Top 10%,16972600,,32
12107,Behavior Therapy,3.79,3203,Clinical Psychology,Quartile1,Top 10%,57894,,32
12868,Cognitive Behaviour Therapy,3.5,3203,Clinical Psychology,Quartile1,Top 10%,16506073,16512316,32
14080,Psychotherapy Research,3.23,3203,Clinical Psychology,Quartile1,,10503307,14684381,32
12844,Clinical Psychology: Science and Practice,3.12,3203,Clinical Psychology,Quartile1,,9695893,14682850,32
12767,British Journal of Clinical Psychology,2.98,3203,Clinical Psychology,Quartile1,,1446657,,32
12852,Clinical Psychology and Psychotherapy,2.73,3203,Clinical Psychology,Quartile1,,10633995,10990879,32
30065,Journal of Psychopathology and Behavioral Assessment,2.45,3203,Clinical Psychology,Quartile1,,8822689,15733505,32
12867,Cognitive and Behavioral Practice,2.26,3203,Clinical Psychology,Quartile1,,10777229,,32
19700166512,Clinical Psychologist,1.88,3203,Clinical Psychology,Quartile2,,13284207,17429552,32
30075,Journal of Sex and Marital Therapy,1.87,3203,Clinical Psychology,Quartile2,,0092623X,15210715,32
12128,Behavioural and Cognitive Psychotherapy,1.59,3203,Clinical Psychology,Quartile2,,13524658,14691833,32
15411,Journal of Clinical Psychology in Medical Settings,1.47,3203,Clinical Psychology,Quartile2,,10689583,15733572,32
17666,American Journal of Psychotherapy,1.29,3203,Clinical Psychology,Quartile2,,29564,,32
13504,Diagnostica,1.02,3203,Clinical Psychology,Quartile2,,121924,,32
13420,Psychoanalytic Psychology,0.91,3203,Clinical Psychology,Quartile3,,7369735,,32
13418,Psychoanalytic Dialogues,0.55,3203,Clinical Psychology,Quartile3,,10481885,,32
15914,Zeitschrift fur Klinische Psychologie und Psychotherapie,0.53,3203,Clinical Psychology,Quartile3,,16163443,,32
130167,Psicoterapia Cognitiva e Comportamentale,0.5,3203,Clinical Psychology,Quartile3,,11261072,,32
14891,International Journal of Group Psychotherapy,0.44,3203,Clinical Psychology,Quartile3,,207284,,32
5200152705,Avances en Psicologia Latinoamericana,0.37,3203,Clinical Psychology,Quartile4,,17944724,,32
19175,Psychotherapeut,0.36,3203,Clinical Psychology,Quartile4,,9356185,14322080,32
13423,Psychoanalytic Review,0.31,3203,Clinical Psychology,Quartile4,,332836,,32
13419,Psychoanalytic Inquiry,0.3,3203,Clinical Psychology,Quartile4,,7351690,,32
15374,Journal of Analytical Psychology,0.3,3203,Clinical Psychology,Quartile4,,218774,,32
18741,Psychodynamic Practice,0.14,3203,Clinical Psychology,Quartile4,,14753634,14753626,32
17600155137,Etudes sur la Mort,0.12,3203,Clinical Psychology,Quartile4,,12865702,,32
700147004,Psicoterapia e Scienze Umane,0.08,3203,Clinical Psychology,Quartile4,,3942864,,32
17600154905,Gestalt,0.02,3203,Clinical Psychology,Quartile4,,11545232,,32
13564,Educational Psychologist,8.78,3204,Developmental and Educational Psychology,Quartile1,Top 10%,461520,15326985,32
14278,Educational Psychology Review,7.2,3204,Developmental and Educational Psychology,Quartile1,Top 10%,1040726X,1573336X,32
14254,Autism,4.42,3204,Developmental and Educational Psychology,Quartile1,Top 10%,13623613,,32
22111,Journal of Autism and Developmental Disorders,3.68,3204,Developmental and Educational Psychology,Quartile1,Top 10%,1623257,,32
15385,Journal of Applied Developmental Psychology,2.94,3204,Developmental and Educational Psychology,Quartile1,,1933973,,32
14830,Infant Behavior and Development,1.85,3204,Developmental and Educational Psychology,Quartile2,,1636383,,32
14017,Human Development,1.76,3204,Developmental and Educational Psychology,Quartile2,,0018716X,14230054,32
14820,Infant and Child Development,1.65,3204,Developmental and Educational Psychology,Quartile2,,15227227,15227219,32
24470,Childhood,1.43,3204,Developmental and Educational Psychology,Quartile3,,9075682,,32
15269,Monographs of the Society for Research in Child Development,1.09,3204,Developmental and Educational Psychology,Quartile3,,0037976X,15405834,32
11600153424,Canadian Journal of School Psychology,0.94,3204,Developmental and Educational Psychology,Quartile3,,8295735,,32
5800207890,Educational Psychology in Practice,0.84,3204,Developmental and Educational Psychology,Quartile3,,2667363,,32
15930,Zeitschrift fur Padagogische Psychologie,0.73,3204,Developmental and Educational Psychology,Quartile3,,10100652,,32
15990,Psychologie in Erziehung und Unterricht,0.39,3204,Developmental and Educational Psychology,Quartile4,,0342183X,,32
17600155139,Adultspan Journal,0.39,3204,Developmental and Educational Psychology,Quartile4,,15246817,21610029,32
12812,Personality and Social Psychology Review,13.02,3207,Social Psychology,Quartile1,Top 10%,10888683,15327957,32
18300156710,European Review of Social Psychology,5.4,3207,Social Psychology,Quartile1,Top 10%,10463283,,32
30022,Journal of Personality,4.56,3207,Social Psychology,Quartile1,Top 10%,223506,14676494,32
20385,Journal of Research in Crime and Delinquency,4.49,3207,Social Psychology,Quartile1,Top 10%,224278,,32
12811,Personality and Social Psychology Bulletin,3.74,3207,Social Psychology,Quartile1,Top 10%,1461672,,32
14117,European Journal of Social Psychology,2.72,3207,Social Psychology,Quartile1,,462772,10990992,32
12776,British Journal of Social Psychology,2.53,3207,Social Psychology,Quartile1,,1446665,,32
14105,European Journal of Personality,2.36,3207,Social Psychology,Quartile1,,8902070,10990984,32
17562,Social Psychology Quarterly,2.09,3207,Social Psychology,Quartile2,,1902725,,32
15390,Journal of Applied Social Psychology,1.99,3207,Social Psychology,Quartile2,,219029,,32
30016,Journal of Nonverbal Behavior,1.98,3207,Social Psychology,Quartile2,,1915886,15733653,32
30090,Journal of Social Psychology,1.44,3207,Social Psychology,Quartile2,,224545,,32
6700153284,Social Influence,1.38,3207,Social Psychology,Quartile2,,15534510,15534529,32
15430,Journal of Community Psychology,1.32,3207,Social Psychology,Quartile2,,904392,15206629,32
19400157156,Journal of Pacific Rim Psychology,0.91,3207,Social Psychology,Quartile3,,18344909,,32
19700175790,Revista de Psicologia Social,0.82,3207,Social Psychology,Quartile3,,2134748,15793680,32
14821,Social Behavior and Personality,0.8,3207,Social Psychology,Quartile3,,3012212,,32
15964,Journal of Prevention and Intervention in the Community,0.8,3207,Social Psychology,Quartile3,,10852352,,32
14009,Psychology and Developing Societies,0.68,3207,Social Psychology,Quartile3,,9713336,,32
21100396438,Psicologia Sociale,0.62,3207,Social Psychology,Quartile4,,18272517,,32
13480,Current Research in Social Psychology,0.45,3207,Social Psychology,Quartile4,,10887423,,32
4700152865,Psicologia e Sociedade,0.27,3207,Social Psychology,Quartile4,,1027182,,32
19400157157,Research in Social Psychology,0.19,3207,Social Psychology,Quartile4,,9161503,,32
14929,Global Networks,3.09,3300,General Social Sciences,Quartile1,Top 10%,14702266,14710374,33
27204,International Journal of Social Research Methodology: Theory and Practice,2.91,3300,General Social Sciences,Quartile1,Top 10%,13645579,14645300,33
30088,Journal of Social Issues,2.56,3300,General Social Sciences,Quartile1,Top 10%,224537,15404560,33
26439,Social Science Quarterly,1.45,3300,General Social Sciences,Quartile1,,384941,15406237,33
72827,Forum Qualitative Sozialforschung,1.29,3300,General Social Sciences,Quartile1,,14385627,,33
17600155136,Kotuitui,0.84,3300,General Social Sciences,Quartile2,,1177083X,,33
18083,Sociological Focus,0.78,3300,General Social Sciences,Quartile2,,380237,,33
26436,Social Science Japan Journal,0.66,3300,General Social Sciences,Quartile2,,13691465,,33
5600152919,Revista Internacional de Sociologia,0.66,3300,General Social Sciences,Quartile2,,349712,,33
24698,African Studies Quarterly,0.6,3300,General Social Sciences,Quartile2,,10932658,,33
12100155324,Qualitative Sociology Review,0.6,3300,General Social Sciences,Quartile2,,17338077,,33
5100155050,Kasetsart Journal - Social Sciences,0.55,3300,General Social Sciences,Quartile2,,1258370,,33
5600153211,South African Review of Sociology,0.54,3300,General Social Sciences,Quartile2,,21528586,20721978,33
17400154822,"East Asian Science, Technology and Society",0.52,3300,General Social Sciences,Quartile2,,18752160,18752152,33
24798,Asian Journal of Social Science,0.42,3300,General Social Sciences,Quartile3,,15684849,15685314,33
5600155101,Sociologus,0.41,3300,General Social Sciences,Quartile3,,380377,,33
16960,L'Annee Sociologique,0.39,3300,General Social Sciences,Quartile3,,662399,,33
6500153227,Nature and Culture,0.39,3300,General Social Sciences,Quartile3,,15586073,15585468,33
14000156195,Journal of Applied Social Science,0.38,3300,General Social Sciences,Quartile3,,19367244,,33
25953,Dados,0.37,3300,General Social Sciences,Quartile3,,115258,,33
5700161383,Portuguese Journal of Social Science,0.37,3300,General Social Sciences,Quartile3,,1476413X,,33
12115,Journal of Economic and Social Measurement,0.34,3300,General Social Sciences,Quartile3,,7479662,,33
8100153107,Magallania,0.33,3300,General Social Sciences,Quartile3,,7180209,7182244,33
12100155925,Socialni Studia,0.31,3300,General Social Sciences,Quartile3,,1214813X,18036104,33
5600152869,Novos Estudos CEBRAP,0.3,3300,General Social Sciences,Quartile3,,1013300,19805403,33
4700152250,Revista Brasileira de Ciencias Sociais,0.29,3300,General Social Sciences,Quartile3,,1026909,,33
5600152954,Convergencia,0.29,3300,General Social Sciences,Quartile3,,14051435,,33
27889,Stanovnistvo,0.25,3300,General Social Sciences,Quartile3,,0038982X,22173986,33
5600152895,Osterreichische Zeitschrift fur Soziologie,0.24,3300,General Social Sciences,Quartile3,,10110070,,33
5600152992,Sociologija,0.24,3300,General Social Sciences,Quartile3,,380318,24060712,33
19700183093,Revista Austral de Ciencias Sociales,0.23,3300,General Social Sciences,Quartile3,,7173202,,33
4700153602,Sociologias,0.21,3300,General Social Sciences,Quartile3,,15174522,,33
26553,Sri Lanka journal of social sciences,0.2,3300,General Social Sciences,Quartile3,,2589710,,33
5600152899,Revista de Ciencias Sociales,0.19,3300,General Social Sciences,Quartile4,,13159518,,33
5700164001,Athenea Digital: Revista de Pensamiento e Investigacion Social,0.17,3300,General Social Sciences,Quartile4,,15788946,,33
5600153115,Tempo Social: Revista de Sociologia da USP,0.16,3300,General Social Sciences,Quartile4,,1032070,,33
6400153128,SWS - Rundschau,0.16,3300,General Social Sciences,Quartile4,,10131469,,33
17700155707,Homme et la Societe,0.14,3300,General Social Sciences,Quartile4,,184306,21010226,33
60824,Journal of the Social Sciences,0.12,3300,General Social Sciences,Quartile4,,2531097,,33
25698,World Affairs,0.1,3300,General Social Sciences,Quartile4,,438200,19401582,33
26462,Social Sciences in China,0.1,3300,General Social Sciences,Quartile4,,2529203,,33
26461,Social Sciences,0.09,3300,General Social Sciences,Quartile4,,1345486,19382553,33
27217,International Social Science Journal,0.09,3300,General Social Sciences,Quartile4,,208701,14682451,33
144820,Journal of Happiness Studies,3.14,3301,Social Sciences (miscellaneous),Quartile1,Top 10%,13894978,,33
13197,Nonprofit and Voluntary Sector Quarterly,2.39,3301,Social Sciences (miscellaneous),Quartile1,,8997640,,33
15641,Journal of Family Issues,2.01,3301,Social Sciences (miscellaneous),Quartile1,,0192513X,,33
3900148210,Evidence and Policy,1.84,3301,Social Sciences (miscellaneous),Quartile1,,17442648,,33
16156,Marriage and Family Review,1.76,3301,Social Sciences (miscellaneous),Quartile1,,1494929,15409635,33
3600148104,Journal of Family Studies,1.15,3301,Social Sciences (miscellaneous),Quartile2,,13229400,,33
29908,Families in Society,0.82,3301,Social Sciences (miscellaneous),Quartile3,,10443894,,33
25973,Social Dynamics,0.6,3301,Social Sciences (miscellaneous),Quartile3,,2533952,,33
4800156303,CyberGeo,0.33,3301,Social Sciences (miscellaneous),Quartile3,,12783366,,33
60486,Himalaya,0.29,3301,Social Sciences (miscellaneous),Quartile4,,19352212,,33
29730,Lurralde,0.12,3301,Social Sciences (miscellaneous),Quartile4,,2115891,,33
5800194481,Educational Researcher,5.28,3304,Education,Quartile1,Top 10%,0013189X,,33
21100199768,"Practical Assessment, Research and Evaluation",3.3,3304,Education,Quartile1,Top 10%,15317714,,33
20853,Studies in Higher Education,3.28,3304,Education,Quartile1,Top 10%,3075079,1470174X,33
200147131,Cambridge Journal of Education,2.25,3304,Education,Quartile1,,0305764X,14693577,33
26493,Academic Medicine,2.22,3304,Education,Quartile1,,10402446,,33
28099,BMC Medical Education,2.17,3304,Education,Quartile1,,14726920,,33
28840,Elementary School Journal,1.97,3304,Education,Quartile1,,135984,15548279,33
19700188253,Journal of Further and Higher Education,1.63,3304,Education,Quartile1,,0309877X,14699486,33
29543,Australian Journal of Education,1.54,3304,Education,Quartile2,,49441,,33
19700187622,Research Papers in Education,1.42,3304,Education,Quartile2,,2671522,,33
100147352,Educational Measurement: Issues and Practice,1.36,3304,Education,Quartile2,,7311745,17453992,33
21100854982,Journal of Experiential Education,1.36,3304,Education,Quartile2,,10538259,2169009X,33
5700165209,Community College Review,1.35,3304,Education,Quartile2,,915521,,33
13995,Teachers College Record,1.34,3304,Education,Quartile2,,1614681,14679620,33
5700164234,Theory and Research in Education,1.08,3304,Education,Quartile2,,14778785,17413192,33
200147114,Quality in Higher Education,1.03,3304,Education,Quartile2,,13538322,14701081,33
5100152914,Educacion Medica,0.95,3304,Education,Quartile2,,15751813,,33
5800161654,Educational Forum,0.94,3304,Education,Quartile2,,131725,19388098,33
6400153173,Improving Schools,0.91,3304,Education,Quartile3,,13654802,14757583,33
17600155115,Australian Journal of Teacher Education,0.9,3304,Education,Quartile3,,3135373,,33
19300157109,Irish Educational Studies,0.68,3304,Education,Quartile3,,3323315,17474965,33
28821,Educational Theory,0.62,3304,Education,Quartile3,,132004,,33
19700187631,Community College Journal of Research and Practice,0.53,3304,Education,Quartile3,,10668926,,33
13411,Current Issues in Education,0.37,3304,Education,Quartile4,,1099839X,,33
19400158569,KEDI Journal of Educational Policy,0.36,3304,Education,Quartile4,,17394341,,33
15415,Phi Delta Kappan,0.32,3304,Education,Quartile4,,317217,,33
7200153137,Zbornik Instituta za Pedagoska Istrazivanja,0.29,3304,Education,Quartile4,,5796431,,33
20746,Educational Leadership,0.2,3304,Education,Quartile4,,131784,,33
19600162201,Journal of Institutional Research South East Asia,0.12,3304,Education,Quartile4,,16756061,,33
4500151519,Cadernos CEDES,0.08,3304,Education,Quartile4,,1013262,,33
12442,Progress in Human Geography,7.84,3305,"Geography, Planning and Development",Quartile1,Top 10%,3091325,14770288,33
15111,Progress in Planning,6.68,3305,"Geography, Planning and Development",Quartile1,Top 10%,3059006,,33
13930,Journal of Planning Literature,4.47,3305,"Geography, Planning and Development",Quartile1,Top 10%,8854122,,33
4400151522,Planning Theory,3.76,3305,"Geography, Planning and Development",Quartile1,Top 10%,14730952,,33
13279,European Planning Studies,2.9,3305,"Geography, Planning and Development",Quartile1,Top 10%,9654313,14695944,33
27486,Area,2.57,3305,"Geography, Planning and Development",Quartile1,,40894,14754762,33
14683,Planning Practice and Research,1.88,3305,"Geography, Planning and Development",Quartile1,,2697459,13600583,33
14979,ACME,1.83,3305,"Geography, Planning and Development",Quartile1,,,14929732,33
14685,Planning Theory and Practice,1.79,3305,"Geography, Planning and Development",Quartile1,,14649357,1470000X,33
28772,Geo Journal,1.79,3305,"Geography, Planning and Development",Quartile1,,3432521,15729893,33
110302,"Geografiska Annaler, Series B: Human Geography",1.52,3305,"Geography, Planning and Development",Quartile2,,4353684,,33
23098,Jahrbuch fur Regional Wissenschaft,1,3305,"Geography, Planning and Development",Quartile2,,1737600,,33
16518,Planning Perspectives,0.83,3305,"Geography, Planning and Development",Quartile2,,2665433,14664518,33
85667,EuroChoices,0.75,3305,"Geography, Planning and Development",Quartile3,,14780917,,33
13893,International Planning Studies,0.68,3305,"Geography, Planning and Development",Quartile3,,13563475,14699265,33
5700166917,Journal of Planning History,0.68,3305,"Geography, Planning and Development",Quartile3,,15385132,15526585,33
19900195042,European Spatial Research and Policy,0.61,3305,"Geography, Planning and Development",Quartile3,,12311952,18961525,33
9100153110,Boletin de la Asociacion de Geografos Espanoles,0.46,3305,"Geography, Planning and Development",Quartile3,,2129426,,33
6300153139,Scripta Nova,0.37,3305,"Geography, Planning and Development",Quartile3,,11389788,,33
27979,Round Table,0.3,3305,"Geography, Planning and Development",Quartile4,,358533,,33
4000148818,DISP,0.28,3305,"Geography, Planning and Development",Quartile4,,2513625,,33
20000195046,Journal of Landscape Architecture,0.23,3305,"Geography, Planning and Development",Quartile4,,18626033,2164604X,33
12542,Berkeley Planning Journal,0.21,3305,"Geography, Planning and Development",Quartile4,,10475192,,33
21323,Flux,0.18,3305,"Geography, Planning and Development",Quartile4,,11542721,,33
73467,RA'E GA - O Espaco Geografico em Analise,0.18,3305,"Geography, Planning and Development",Quartile4,,15164136,,33
20362,Electronic Green Journal,0.09,3305,"Geography, Planning and Development",Quartile4,,10767975,,33
30588,Cahiers de Geographie de Quebec,0.08,3305,"Geography, Planning and Development",Quartile4,,79766,,33
16841,Podravina,0.06,3305,"Geography, Planning and Development",Quartile4,,13335286,,33
29105,Herodote,0.06,3305,"Geography, Planning and Development",Quartile4,,0338487X,,33
24160,The OECD observer. Organisation for Economic Co-operation and Development,0.03,3305,"Geography, Planning and Development",Quartile4,,297054,,33
14661,Planning,0.02,3305,"Geography, Planning and Development",Quartile4,,12610,,33
30239,Japanese Journal of Human Geography,0.02,3305,"Geography, Planning and Development",Quartile4,,187216,,33
5600157637,European Journal of Criminology,2.47,3308,Law,Quartile1,Top 10%,14773708,,33
130084,Journal of Contemporary Criminal Justice,2.17,3308,Law,Quartile1,Top 10%,10439862,,33
5600155948,European Law Journal,1.87,3308,Law,Quartile1,Top 10%,13515993,14680386,33
19751,Stanford Law Review,1.7,3308,Law,Quartile1,,389765,,33
29868,California Law Review,1.37,3308,Law,Quartile1,,81221,,33
100147035,Criminal Justice Review,1.37,3308,Law,Quartile1,,7340168,,33
16269,Journal of Legal Studies,1.35,3308,Law,Quartile1,,472530,15375366,33
21100298645,Journal of Crime and Justice,1.34,3308,Law,Quartile1,,0735648X,21589119,33
13600,Georgetown Law Journal,1.29,3308,Law,Quartile1,,168092,,33
22132,Virginia Law Review,1.29,3308,Law,Quartile1,,426601,,33
15184,Duke Law Journal,1.23,3308,Law,Quartile1,,127086,19399111,33
13822,Cornell Law Review,1.22,3308,Law,Quartile1,,108847,,33
21629,University of Chicago Law Review,1.19,3308,Law,Quartile1,,419494,,33
5700165148,European Constitutional Law Review,1.14,3308,Law,Quartile1,,15740196,,33
21058,UCLA Law Review,1.12,3308,Law,Quartile1,,415650,,33
17521,Law and Contemporary Problems,1.1,3308,Law,Quartile1,,239186,19452322,33
12100155627,Trends in Organized Crime,1.05,3308,Law,Quartile2,,10844791,,33
16642,Michigan Law Review,1,3308,Law,Quartile2,,262234,,33
21100788736,Cambridge Yearbook of European Legal Studies,1,3308,Law,Quartile2,,15288870,20497636,33
16673,Minnesota Law Review,0.97,3308,Law,Quartile2,,265535,,33
22068,Vanderbilt Law Review,0.97,3308,Law,Quartile2,,422533,,33
21100286942,Hague Journal on the Rule of Law,0.9,3308,Law,Quartile2,,18764045,18764053,33
145585,Industrial Law Journal,0.76,3308,Law,Quartile2,,3059332,,33
21539,Harvard Civil Rights-Civil Liberties Law Review,0.72,3308,Law,Quartile2,,178039,,33
4700152463,International Journal of Constitutional Law,0.72,3308,Law,Quartile2,,14742640,14742659,33
5700165146,New Criminal Law Review,0.71,3308,Law,Quartile2,,19334192,19334206,33
16149,Medical Law International,0.69,3308,Law,Quartile2,,9685332,,33
16323,Theoretical Inquiries in Law,0.61,3308,Law,Quartile2,,15651509,15653404,33
22194,Washington Law Review,0.53,3308,Law,Quartile2,,430617,,33
13020,Fordham Law Review,0.52,3308,Law,Quartile2,,0015704X,,33
13583,George Washington Law Review,0.51,3308,Law,Quartile3,,168076,,33
19700182652,Journal of Tort Law,0.5,3308,Law,Quartile3,,19329148,,33
16183,Melbourne University Law Review,0.48,3308,Law,Quartile3,,258938,,33
28955,Justice System Journal,0.48,3308,Law,Quartile3,,0098261X,,33
22771,Wisconsin Law Review,0.47,3308,Law,Quartile3,,0043650X,,33
5800171965,Asia Pacific Law Review,0.4,3308,Law,Quartile3,,10192557,18758444,33
12256,Cambridge Law Journal,0.3,3308,Law,Quartile3,,81973,,33
12974,University of Cincinnati Law Review,0.29,3308,Law,Quartile3,,96881,,33
20383,Temple Law Review,0.29,3308,Law,Quartile3,,8998086,,33
5000160302,Revista de Derecho,0.21,3308,Law,Quartile3,,7169132,7180950,33
17700156417,Asian Journal of Comparative Law,0.21,3308,Law,Quartile3,,19320205,,33
145712,Statute Law Review,0.16,3308,Law,Quartile4,,1443593,,33
19700187505,International Journal of Private Law,0.12,3308,Law,Quartile4,,17536235,17536243,33
27777,Medecine et Droit,0.1,3308,Law,Quartile4,,12467391,,33
5800172268,Boletin Mexicano de Derecho Comparado,0.09,3308,Law,Quartile4,,418633,,33
90482,Zbornik Pravnog Fakulteta u Zagrebu,0.07,3308,Law,Quartile4,,3502058,,33
21683,University of Pittsburgh Law Review,0.05,3308,Law,Quartile4,,419915,,33
19400158814,Quebec Journal of International Law,0.05,3308,Law,Quartile4,,8289999,,33
20905,Kriminalistik,0.04,3308,Law,Quartile4,,234699,,33
28933,Judicature,0.04,3308,Law,Quartile4,,225800,,33
145200,International Journal on Digital Libraries,2.4,3309,Library and Information Sciences,Quartile1,,14325012,,33
14238,College and Research Libraries,1.92,3309,Library and Information Sciences,Quartile1,,100870,,33
15933,Portal: Libraries and the Academy,1.39,3309,Library and Information Sciences,Quartile1,,15312542,15307131,33
6200180164,Profesional de la Informacion,1.39,3309,Library and Information Sciences,Quartile1,,13866710,16992407,33
6400153106,Information Development,1.33,3309,Library and Information Sciences,Quartile1,,17416469,2666669,33
19700201446,New Review of Academic Librarianship,1.21,3309,Library and Information Sciences,Quartile1,,13614533,17407834,33
144671,Reference Services Review,1.18,3309,Library and Information Sciences,Quartile1,,907324,,33
144673,Performance Measurement and Metrics,1.15,3309,Library and Information Sciences,Quartile2,,14678047,,33
13316,Journal of Librarianship and Information Science,1.1,3309,Library and Information Sciences,Quartile2,,9610006,,33
14060,Library Quarterly,1.08,3309,Library and Information Sciences,Quartile2,,242519,1549652X,33
12690,Information Research,1.01,3309,Library and Information Sciences,Quartile2,,13681613,,33
144644,Library Management,0.98,3309,Library and Information Sciences,Quartile2,,1435124,,33
16800154717,IFLA Journal,0.93,3309,Library and Information Sciences,Quartile2,,3400352,,33
145258,Informing Science,0.88,3309,Library and Information Sciences,Quartile2,,15214672,15479684,33
4700152804,Internet Reference Services Quarterly,0.88,3309,Library and Information Sciences,Quartile2,,10875301,15404749,33
11500153514,Revista Espanola de Documentacion Cientifica,0.81,3309,Library and Information Sciences,Quartile2,,2100614,19884621,33
13360,Knowledge Organization,0.77,3309,Library and Information Sciences,Quartile2,,9437444,,33
7600153106,Malaysian Journal of Library and Information Science,0.77,3309,Library and Information Sciences,Quartile2,,13946234,,33
15394,D-Lib Magazine,0.76,3309,Library and Information Sciences,Quartile2,,10829873,,33
19700170495,LIBER Quarterly,0.76,3309,Library and Information Sciences,Quartile2,,14355205,,33
145510,Libri,0.71,3309,Library and Information Sciences,Quartile2,,242667,,33
4700152829,Journal of Library and Information Services in Distance Learning,0.71,3309,Library and Information Sciences,Quartile2,,1533290X,15332918,33
4700152770,Cataloging and Classification Quarterly,0.7,3309,Library and Information Sciences,Quartile2,,1639374,0898008X,33
5400152654,Journal of Access Services,0.69,3309,Library and Information Sciences,Quartile2,,15367967,15367975,33
19700182685,Journal of Library Metadata,0.69,3309,Library and Information Sciences,Quartile2,,19386389,19375034,33
